# k	cb	gl	xy
1.210000000000000000e+02	1.757621461440312116e-01	1.920412552692063901e+00	9.618563540303914916e-01
1.220000000000000000e+02	2.814975864507973657e-01	2.689330468456052614e+00	1.164088716065902807e+00
1.230000000000000000e+02	2.181474217452957109e+00	2.136953684101128914e+01	9.192312676579435404e+00
1.240000000000000000e+02	1.451633430623560372e-01	1.476264945671644790e+00	7.453183842121230418e-01
1.250000000000000000e+02	2.747831056709101327e-01	2.685217752714611716e+00	1.160438727852955321e+00
1.260000000000000000e+02	2.078803877598458971e+00	1.938013678187047617e+01	8.299269604519025734e+00
1.270000000000000000e+02	1.451680416996308509e-01	1.476308055984264067e+00	7.453364290454579377e-01
1.280000000000000000e+02	1.826166068214977178e-01	2.207964890028822680e+00	1.014003245092403027e+00
1.290000000000000000e+02	1.076938866002449258e+00	1.017878180996178727e+01	4.329590574347442100e+00
1.300000000000000000e+02	1.451664130107370720e-01	1.476290299223969038e+00	7.453717369059060793e-01
1.310000000000000000e+02	1.449345748110593690e-01	1.677061162630129720e+00	8.122138871858602949e-01
1.320000000000000000e+02	1.750458678249327826e-01	1.787653275186336765e+00	8.777777746670398784e-01
1.330000000000000000e+02	2.231054556440890124e-01	2.611286910227198277e+00	1.154783748293181533e+00
1.340000000000000000e+02	1.454587843597182628e-01	1.623616532643565646e+00	7.928915486884684505e-01
1.350000000000000000e+02	2.534006961216049292e-01	2.038433367143787756e+00	7.728927245299497262e-01
1.360000000000000000e+02	1.756602537437323697e-01	1.920382843687449936e+00	9.592875170976158383e-01
1.370000000000000000e+02	1.261149182003863667e-01	1.304192184895223372e+00	7.851795769883558318e-01
1.380000000000000000e+02	1.454587843597182351e-01	1.623616532643565646e+00	7.928915486884685615e-01
1.390000000000000000e+02	2.534006961216048737e-01	2.038433367143787311e+00	7.728927245299496152e-01
1.400000000000000000e+02	1.756602537437323697e-01	1.920382843687449714e+00	9.592875170976159493e-01
1.410000000000000000e+02	2.814502527451859804e-01	2.689005309665874588e+00	1.163760398539303687e+00
1.420000000000000000e+02	2.181812208528417951e+00	2.136561461438968124e+01	9.191372887100735412e+00
1.430000000000000000e+02	1.457983553825178136e-01	1.479787320970419762e+00	7.462261910098419992e-01
1.440000000000000000e+02	2.747919561346819917e-01	2.684984725549776297e+00	1.160157795151866456e+00
1.450000000000000000e+02	2.078683345030013729e+00	1.938155152507628642e+01	8.299033047295212739e+00
1.460000000000000000e+02	1.457985934423750574e-01	1.479864860452722253e+00	7.462560799027433411e-01
1.470000000000000000e+02	1.829085553338683223e-01	2.208694860556980277e+00	1.013549030736746293e+00
1.480000000000000000e+02	1.071823724557628310e+00	1.017879655036521314e+01	4.329797104209211156e+00
1.490000000000000000e+02	1.458049737225477760e-01	1.479839333502040111e+00	7.462456406213299198e-01
1.500000000000000000e+02	1.447951668726942531e-01	1.677947388872895740e+00	8.118341477965336228e-01
1.510000000000000000e+02	1.750655115685371965e-01	1.793858844239656358e+00	8.783686773308891915e-01
1.520000000000000000e+02	2.230372157392704335e-01	2.605642652318240327e+00	1.153386969251331218e+00
1.530000000000000000e+02	1.451658023560275235e-01	1.620226470449647627e+00	7.874676519094802041e-01
1.540000000000000000e+02	2.520250719747391122e-01	2.039026320362607336e+00	7.679971479180704996e-01
1.550000000000000000e+02	1.754546592308072195e-01	1.922647840313427725e+00	9.509894908417307891e-01
1.560000000000000000e+02	1.245139152604603366e-01	1.306287106294920619e+00	7.723376335067057008e-01
1.570000000000000000e+02	1.451658023560275512e-01	1.620226470449647627e+00	7.874676519094802041e-01
1.580000000000000000e+02	2.520250719747391122e-01	2.039026320362607336e+00	7.679971479180706107e-01
1.590000000000000000e+02	1.754546592308072472e-01	1.922647840313427725e+00	9.509894908417306780e-01
1.600000000000000000e+02	2.812631862009892791e-01	2.687726251727692084e+00	1.162432201521552244e+00
1.610000000000000000e+02	2.188384925277052862e+00	2.092798251711448998e+01	9.186471238901701142e+00
1.620000000000000000e+02	1.478989591838641982e-01	1.500171242701261676e+00	7.518917696668985240e-01
1.630000000000000000e+02	2.748356075477661475e-01	2.684192285071610673e+00	1.159035261627805680e+00
1.640000000000000000e+02	2.076911792299903414e+00	1.939484827969319625e+01	8.318896400882389131e+00
1.650000000000000000e+02	1.479028097924657281e-01	1.500288703345266761e+00	7.519173499495429569e-01
1.660000000000000000e+02	1.842146375536205249e-01	2.213433311316958196e+00	1.011843070608087203e+00
1.670000000000000000e+02	1.070202414826483484e+00	1.017747523003441756e+01	4.329862490022930110e+00
1.680000000000000000e+02	1.478961401230814154e-01	1.500205379039407649e+00	7.519031065995023244e-01
1.690000000000000000e+02	1.451465009495704339e-01	1.691390954648417377e+00	8.087098010377720136e-01
1.700000000000000000e+02	1.752826812578429649e-01	1.809520628647792506e+00	8.788851738854576157e-01
1.710000000000000000e+02	2.227172983338623069e-01	2.580831275312154727e+00	1.147319533732834795e+00
1.720000000000000000e+02	1.452839425993377453e-01	1.620115475911204639e+00	7.800007635720381804e-01
1.730000000000000000e+02	2.488781267826847554e-01	1.991779669888641857e+00	7.649347876684813308e-01
1.740000000000000000e+02	1.756529600691724702e-01	1.928149997025014661e+00	9.453253648881246862e-01
1.750000000000000000e+02	1.238418745383856739e-01	1.304126408421994565e+00	7.597489753989338235e-01
1.760000000000000000e+02	1.452839425993377731e-01	1.620115475911204639e+00	7.800007635720381804e-01
1.770000000000000000e+02	2.488781267826846721e-01	1.991779669888642301e+00	7.649347876684813308e-01
1.780000000000000000e+02	1.756529600691724424e-01	1.928149997025014439e+00	9.453253648881247972e-01
1.790000000000000000e+02	2.810480980748232271e-01	2.686464146057099267e+00	1.160995405973391348e+00
1.800000000000000000e+02	2.186611832642129549e+00	2.089838486078952329e+01	9.176246085626456050e+00
1.810000000000000000e+02	1.505070810993111574e-01	1.530431041417221305e+00	7.618680610205549320e-01
1.820000000000000000e+02	2.749250478125480068e-01	2.683489008912714802e+00	1.157849734168495681e+00
1.830000000000000000e+02	2.131166800233109004e+00	1.958923158870488734e+01	8.326964878496619704e+00
1.840000000000000000e+02	1.504950844876173088e-01	1.530463206103951590e+00	7.618777924595366846e-01
1.850000000000000000e+02	1.857179729544893854e-01	2.221241416991655893e+00	1.010394805253417960e+00
1.860000000000000000e+02	1.058105373674145477e+00	1.017447276059214190e+01	4.321728738302783590e+00
1.870000000000000000e+02	1.504971654267710512e-01	1.530385390098551124e+00	7.618587312579427895e-01
1.880000000000000000e+02	1.446860737345793402e-01	1.715427841835446721e+00	8.051271899534903076e-01
1.890000000000000000e+02	1.753273313192805771e-01	1.842529908978395081e+00	8.837396026287982487e-01
1.900000000000000000e+02	2.213942917648545894e-01	2.561146612984248616e+00	1.137017806933557695e+00
1.910000000000000000e+02	1.405554105094757866e-01	1.379437722336254390e+00	7.093915005953094211e-01
1.920000000000000000e+02	1.178731427026160183e+00	1.347148269296152634e+01	5.624916589232335618e+00
1.930000000000000000e+02	1.439210330631197354e-01	1.502239678804172973e+00	7.592622791248546665e-01
1.940000000000000000e+02	1.264936307215350497e-01	1.304120450598902359e+00	7.886221550119898449e-01
1.950000000000000000e+02	1.405554105094757866e-01	1.379437722336254613e+00	7.093915005953095321e-01
1.960000000000000000e+02	1.178731427026160183e+00	1.347148269296152812e+01	5.624916589232333841e+00
1.970000000000000000e+02	1.439210330631197354e-01	1.502239678804172973e+00	7.592622791248548886e-01
1.980000000000000000e+02	2.801847718293635214e-01	2.683971028237170042e+00	1.159296249359002218e+00
1.990000000000000000e+02	2.030476413338818276e+01	1.998124227623523268e+02	8.289754712416009852e+01
2.000000000000000000e+02	1.450991788882850519e-01	1.475980919785494061e+00	7.452502690811282360e-01
2.010000000000000000e+02	2.732333859181224067e-01	2.679231392931488820e+00	1.154950954531229312e+00
2.020000000000000000e+02	1.812797383839144061e+01	1.878811710563816746e+02	7.893089169733049459e+01
2.030000000000000000e+02	1.451067936695286942e-01	1.475982543470904851e+00	7.452556010582189749e-01
2.040000000000000000e+02	1.792764673821650723e-01	2.112745124062285651e+00	9.714124016398960615e-01
2.050000000000000000e+02	9.582960727417257019e+00	7.542802935268119313e+01	4.016321093005788612e+01
2.060000000000000000e+02	1.451045464076022584e-01	1.475930320184213773e+00	7.452559741628341783e-01
2.070000000000000000e+02	1.321330243647980407e-01	1.189601400976807000e+00	6.538825555477212337e-01
2.080000000000000000e+02	1.700073018818701043e-01	1.349156504755945063e+00	6.808163498029445870e-01
2.090000000000000000e+02	1.884079597091607716e-01	2.069710215405211606e+00	1.015566462476830356e+00
2.100000000000000000e+02	1.405811662586059496e-01	1.379620590742894448e+00	7.093834197713412282e-01
2.110000000000000000e+02	1.193272344974953825e+00	1.346934491938752743e+01	5.624627323582691574e+00
2.120000000000000000e+02	1.439955245592207667e-01	1.502275449369247395e+00	7.591906617775999733e-01
2.130000000000000000e+02	1.264562122514037712e-01	1.304148926068576797e+00	7.882895997525591891e-01
2.140000000000000000e+02	1.405811662586059774e-01	1.379620590742894892e+00	7.093834197713415612e-01
2.150000000000000000e+02	1.193272344974954047e+00	1.346934491938752743e+01	5.624627323582690686e+00
2.160000000000000000e+02	1.439955245592207667e-01	1.502275449369247395e+00	7.591906617776001953e-01
2.170000000000000000e+02	2.801841476000472286e-01	2.683966087099065145e+00	1.159292011106327847e+00
2.180000000000000000e+02	2.030477448513666161e+01	1.998121086418208847e+02	8.289757981822901911e+01
2.190000000000000000e+02	1.451633430623560372e-01	1.476264945671644790e+00	7.453183842121230418e-01
2.200000000000000000e+02	2.732390110352488910e-01	2.679235265478803640e+00	1.154952855941252965e+00
2.210000000000000000e+02	1.812797838037117160e+01	1.878810241779280830e+02	7.893082763290888693e+01
2.220000000000000000e+02	1.451680416996308509e-01	1.476308055984264067e+00	7.453364290454579377e-01
2.230000000000000000e+02	1.793106917291159563e-01	2.113026352303751576e+00	9.714537489394410308e-01
2.240000000000000000e+02	9.583000486439924970e+00	7.542786146362473687e+01	4.016317670441366516e+01
2.250000000000000000e+02	1.451664130107370720e-01	1.476290299223969038e+00	7.453717369059060793e-01
2.260000000000000000e+02	1.321495685213689708e-01	1.189772848383864101e+00	6.538692136183729131e-01
2.270000000000000000e+02	1.700201227491969780e-01	1.348581201804191165e+00	6.807726726776114345e-01
2.280000000000000000e+02	1.884108555117201267e-01	2.069416647800488285e+00	1.015507543033318694e+00
2.290000000000000000e+02	1.409037935601288316e-01	1.382252802101330280e+00	7.090522957456135700e-01
2.300000000000000000e+02	1.115796282530320482e+00	1.345124862775614005e+01	5.621108972914537816e+00
2.310000000000000000e+02	1.447368009730358451e-01	1.503989200065464660e+00	7.584424379522217707e-01
2.320000000000000000e+02	1.261149182003863667e-01	1.304192184895223372e+00	7.851795769883558318e-01
2.330000000000000000e+02	1.409037935601288316e-01	1.382252802101329836e+00	7.090522957456137920e-01
2.340000000000000000e+02	1.115796282530320482e+00	1.345124862775613650e+01	5.621108972914536928e+00
2.350000000000000000e+02	1.447368009730358174e-01	1.503989200065464882e+00	7.584424379522219928e-01
2.360000000000000000e+02	2.801801223368509675e-01	2.683902099398800534e+00	1.159251074977063256e+00
2.370000000000000000e+02	2.030487600752469035e+01	1.998102170611461474e+02	8.289679518093302590e+01
2.380000000000000000e+02	1.457983553825178136e-01	1.479787320970419762e+00	7.462261910098419992e-01
2.390000000000000000e+02	2.732951629391890402e-01	2.679292783765391039e+00	1.154965636264004392e+00
2.400000000000000000e+02	1.812802394697771291e+01	1.878795567927917887e+02	7.893022668399358110e+01
2.410000000000000000e+02	1.457985934423750574e-01	1.479864860452722253e+00	7.462560799027433411e-01
2.420000000000000000e+02	1.796493933833972489e-01	2.115837872677191367e+00	9.719291321820500151e-01
2.430000000000000000e+02	9.583438156858701262e+00	7.542489904976828541e+01	4.016266137509352774e+01
2.440000000000000000e+02	1.458049737225477760e-01	1.479839333502040111e+00	7.462456406213299198e-01
2.450000000000000000e+02	1.322202373766649675e-01	1.192565969946396631e+00	6.535956401501712421e-01
2.460000000000000000e+02	1.699876753865663392e-01	1.388221258487841725e+00	6.810883221168606561e-01
2.470000000000000000e+02	1.884791489829931999e-01	2.066130636511376295e+00	1.014289594837940456e+00
2.480000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194119910e-01
2.490000000000000000e+02	1.157295989814642434e+00	1.336838480798970075e+01	5.887313249416696870e+00
2.500000000000000000e+02	1.472598784455225740e-01	1.513144625642455665e+00	7.594737673150703250e-01
2.510000000000000000e+02	1.245139152604603366e-01	1.306287106294920619e+00	7.723376335067057008e-01
2.520000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194121020e-01
2.530000000000000000e+02	1.157295989814641990e+00	1.336838480798969542e+01	5.887313249416695982e+00
2.540000000000000000e+02	1.472598784455225740e-01	1.513144625642456331e+00	7.594737673150702140e-01
2.550000000000000000e+02	2.801694280074716326e-01	2.683692976559668431e+00	1.159100959918230256e+00
2.560000000000000000e+02	2.030532544777400616e+01	1.998017282700780868e+02	8.289365919537819138e+01
2.570000000000000000e+02	1.478989591838641982e-01	1.500171242701261676e+00	7.518917696668985240e-01
2.580000000000000000e+02	2.735321989840444057e-01	2.679587692884085381e+00	1.155056199088611901e+00
2.590000000000000000e+02	1.812822969465886302e+01	1.878730658660463746e+02	7.894780254514090245e+01
2.600000000000000000e+02	1.479028097924657281e-01	1.500288703345266761e+00	7.519173499495429569e-01
2.610000000000000000e+02	1.812671415750143900e-01	2.129775586108118457e+00	9.741811515119572773e-01
2.620000000000000000e+02	9.584521041816325138e+00	7.541116103587343389e+01	4.016002788379113042e+01
2.630000000000000000e+02	1.478961401230814154e-01	1.500205379039407649e+00	7.519031065995023244e-01
2.640000000000000000e+02	1.327994137777288031e-01	1.211820538951459136e+00	6.505425078540008066e-01
2.650000000000000000e+02	1.687003991438007500e-01	1.331171350760993466e+00	6.906933633312015708e-01
2.660000000000000000e+02	1.887453773656355971e-01	2.055409401361851796e+00	1.010868779314054944e+00
2.670000000000000000e+02	1.430283358531590499e-01	1.421632310568094137e+00	7.069920806379536016e-01
2.680000000000000000e+02	1.144643892176045563e+00	1.402027798381912227e+01	5.595092372408543291e+00
2.690000000000000000e+02	1.502136385769375082e-01	1.537805151580403651e+00	7.667002655882484419e-01
2.700000000000000000e+02	1.238418745383856739e-01	1.304126408421994565e+00	7.597489753989338235e-01
2.710000000000000000e+02	1.430283358531590499e-01	1.421632310568093915e+00	7.069920806379534906e-01
2.720000000000000000e+02	1.144643892176045119e+00	1.402027798381912227e+01	5.595092372408542403e+00
2.730000000000000000e+02	1.502136385769375360e-01	1.537805151580403651e+00	7.667002655882487749e-01
2.740000000000000000e+02	2.801711528620028924e-01	2.683661702019570328e+00	1.159039247204282308e+00
2.750000000000000000e+02	2.030590682040621431e+01	1.997911093865036207e+02	8.288963505642294649e+01
2.760000000000000000e+02	1.505070810993111574e-01	1.530431041417221305e+00	7.618680610205549320e-01
2.770000000000000000e+02	2.738475080207998791e-01	2.680059169663659979e+00	1.155316396223744491e+00
2.780000000000000000e+02	1.812849408479988966e+01	1.878520203132159452e+02	7.894592278166315680e+01
2.790000000000000000e+02	1.504950844876173088e-01	1.530463206103951590e+00	7.618777924595366846e-01
2.800000000000000000e+02	1.832119769114207430e-01	2.148403193108947118e+00	9.773784634538154048e-01
2.810000000000000000e+02	9.585104488597314898e+00	8.707830634957437610e+01	4.008923736381529324e+01
2.820000000000000000e+02	1.504971654267710512e-01	1.530385390098551124e+00	7.618587312579427895e-01
2.830000000000000000e+02	1.331106368584175914e-01	1.244942239384516647e+00	6.464403172002434195e-01
2.840000000000000000e+02	1.671009043782663295e-01	1.317329188469384516e+00	6.929829948209248469e-01
2.850000000000000000e+02	1.880121413895096127e-01	2.045276863973765735e+00	1.008896390335553672e+00
2.860000000000000000e+02	1.405554105094757866e-01	1.379437722336254390e+00	7.093915005953094211e-01
2.870000000000000000e+02	1.262526542009649333e+01	1.302731564414795002e+02	5.589987238736510733e+01
2.880000000000000000e+02	1.451028907347571839e-01	1.475953429245696613e+00	7.452550688402032053e-01
2.890000000000000000e+02	1.264936307215350497e-01	1.304120450598902359e+00	7.886221550119898449e-01
2.900000000000000000e+02	1.405554105094757866e-01	1.379437722336254613e+00	7.093915005953095321e-01
